QUADRANT,FULLADDRESS,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
NW,166 BRYANT STREET NW,20001.0,3,3,2.0,830000.0
NW,2326 1ST STREET NW,20001.0,6,4,2.0,1050000.0
NW,127 ADAMS STREET NW,20001.0,5,3,2.0,925172.0
NW,1948 2ND STREET NW,20001.0,3,1,1.0,625000.0
NW,4326 7TH STREET NW,20011.0,3,1,1.0,437000.0
NW,730 WEBSTER STREET NW,20011.0,3,1,1.0,610500.0
NW,2210 FLAGLER PLACE NW,20001.0,4,3,1.0,1275000.0
NW,2220 1ST STREET NW,20001.0,5,4,2.0,1380000.0
NW,4820 ILLINOIS AVENUE NW,20011.0,3,2,2.0,805000.0
NW,1916 3RD STREET NW,20001.0,3,1,1.0,329705.0
NW,1910 3RD STREET NW,20001.0,4,3,1.0,915000.0
NW,4428 9TH STREET NW,20011.0,4,4,2.0,490000.0
NW,21 U STREET NW,20001.0,5,2,1.0,950000.0
NW,43 U STREET NW,20001.0,4,2,1.0,1000000.0
NW,34 T STREET NW,20001.0,4,2,2.0,906000.0
NW,32 T STREET NW,20001.0,3,1,1.0,732500.0
NW,703 QUINCY STREET NW,20011.0,4,4,1.0,765000.0
NW,707 QUINCY STREET NW,20011.0,5,2,2.0,630000.0
NW,36 W STREET NW,20001.0,3,2,1.0,600000.0
NW,32 W STREET NW,20001.0,4,3,2.0,1149000.0
NW,51 V STREET NW,20001.0,5,2,2.0,815000.0
NW,48 SEATON PLACE NW,20001.0,5,4,2.0,1200000.0
NW,438 MANOR PLACE NW,20010.0,3,2,1.0,685000.0
NW,432 MANOR PLACE NW,20010.0,3,1,1.0,480000.0
NW,1743 1ST STREET NW,20001.0,3,2,1.0,815000.0
NW,721 QUINCY STREET NW,20011.0,3,2,1.0,545000.0
NW,5003 7TH PLACE NW,20011.0,3,1,1.0,425500.0
NW,128 BRYANT STREET NW,20001.0,6,3,1.0,1390000.0
NW,139 ADAMS STREET NW,20001.0,3,2,2.0,840000.0
NW,134 THOMAS STREET NW,20001.0,5,3,2.0,829000.0
NW,1915 2ND STREET NW,20001.0,4,3,2.0,1230000.0
NW,141 T STREET NW,20001.0,5,4,2.0,1325000.0
NW,2307 1ST STREET NW,20001.0,5,4,2.0,1305000.0
NW,2315 1ST STREET NW,20001.0,5,3,2.0,1475000.0
NW,64 BRYANT STREET NW,20001.0,4,3,1.0,1105000.0
NW,50 BRYANT STREET NW,20001.0,5,2,1.0,650000.0
NW,717 HAMILTON STREET NW,20011.0,2,1,1.0,780000.0
NW,4811 ILLINOIS AVENUE NW,20011.0,3,1,1.0,750000.0
NW,703 TAYLOR STREET NW,20011.0,4,2,2.0,841000.0
NW,4107 8TH STREET NW,20011.0,3,2,1.0,712000.0
NW,729 HAMILTON STREET NW,20011.0,2,1,1.0,530000.0
NW,5308 7TH STREET NW,20011.0,3,1,1.0,550000.0
NW,5302 7TH STREET NW,20011.0,3,1,1.0,690000.0
NW,29 T STREET NW,20001.0,4,2,2.0,905000.0
NW,48 RHODE ISLAND AVENUE NW,20001.0,3,1,1.0,615000.0
NW,4845 ILLINOIS AVENUE NW,20011.0,4,3,1.0,762000.0
NW,4 W STREET NW,20001.0,4,3,1.0,910000.0
NW,123 THOMAS STREET NW,20001.0,2,2,2.0,700000.0
NW,132 U STREET NW,20001.0,3,3,2.0,1100000.0
NW,1927 2ND STREET NW,20001.0,4,3,1.0,965000.0
NW,2007 2ND STREET NW,20001.0,4,3,2.0,875000.0
NW,67 RANDOLPH PLACE NW,20001.0,4,3,2.0,600000.0
NW,26 RHODE ISLAND AVENUE NW,20001.0,5,3,1.0,725000.0
NW,2100 1ST STREET NW,20001.0,3,3,2.0,205000.0
NW,2122 1ST STREET NW,20001.0,4,2,1.0,785000.0
NW,1706 1ST STREET NW,20001.0,3,1,1.0,685000.0
NW,41 RANDOLPH PLACE NW,20001.0,3,1,1.0,675000.0
NW,49 ADAMS STREET NW,20001.0,4,3,1.0,1060000.0
NW,5107 8TH STREET NW,20011.0,3,3,1.0,652000.0
NW,5119 8TH STREET NW,20011.0,3,1,1.0,545000.0
NW,734 HAMILTON STREET NW,20011.0,3,2,1.0,500000.0
NW,718 HAMILTON STREET NW,20011.0,3,3,1.0,699900.0
NW,2415 1ST STREET NW,20001.0,4,4,1.0,1490000.0
NW,2417 1ST STREET NW,20001.0,4,4,1.0,1455000.0
NW,15 BRYANT STREET NW,20001.0,4,4,1.0,1260000.0
NW,120 THOMAS STREET NW,20001.0,4,3,1.0,1171250.0
NW,107 RHODE ISLAND AVENUE NW,20001.0,0,0,0.0,901000.0
NW,152 U STREET NW,20001.0,3,3,1.0,1100000.0
NW,4123 8TH STREET NW,20011.0,3,1,1.0,995000.0
NW,67 ADAMS STREET NW,20001.0,3,1,1.0,831750.0
NW,22 BRYANT STREET NW,20001.0,3,1,1.0,865000.0
NW,2225 FLAGLER PLACE NW,20001.0,4,2,1.0,815000.0
NW,134 ADAMS STREET NW,20001.0,3,3,1.0,910000.0
NW,2233 1ST STREET NW,20001.0,6,3,2.0,1100000.0
NW,45 BRYANT STREET NW,20001.0,6,4,1.0,1200000.0
NW,53 BRYANT STREET NW,20001.0,3,1,1.0,750000.0
NW,4117 8TH STREET NW,20011.0,4,1,3.0,387904.0
NW,4213 8TH STREET NW,20011.0,4,3,1.0,799900.0
NW,707 UPSHUR STREET NW,20011.0,3,1,1.0,589900.0
NW,731 JEFFERSON STREET NW,20011.0,3,1,1.0,501966.0
NW,5423 8TH STREET NW,20011.0,3,1,1.0,520000.0
NW,62 U STREET NW,20001.0,4,3,1.0,1050000.0
NW,113 U STREET NW,20001.0,3,1,1.0,750000.0
NW,118 S STREET NW,20001.0,4,3,1.0,1354995.0
NW,52 V STREET NW,20001.0,5,3,1.0,900000.0
NW,724 TAYLOR STREET NW,20011.0,4,2,1.0,365000.0
NW,732 TAYLOR STREET NW,20011.0,3,1,1.0,645000.0
NW,4002 NEW HAMPSHIRE AVENUE NW,20011.0,3,1,1.0,560000.0
NW,113 SEATON PLACE NW,20001.0,3,2,1.0,830000.0
NW,155 RANDOLPH PLACE NW,20001.0,4,4,1.0,1005000.0
NW,401 MISSOURI AVENUE NW,20011.0,4,3,1.0,480000.0
NW,423 SHEPHERD STREET NW,20011.0,4,3,1.0,900000.0
NW,5005 3RD STREET NW,20011.0,3,3,2.0,585000.0
NW,260 GALLATIN STREET NW,20011.0,3,3,1.0,775000.0
NW,14 GRANT CIRCLE NW,20011.0,4,3,2.0,925000.0
NW,4321 NEW HAMPSHIRE AVENUE NW,20011.0,4,2,2.0,775000.0
NW,509 DECATUR STREET NW,20011.0,4,3,2.0,909000.0
NW,511 DECATUR STREET NW,20011.0,4,3,1.0,780000.0
NW,4023 5TH STREET NW,20011.0,3,1,1.0,527500.0
NW,6 SHERMAN CIRCLE NW,20011.0,3,1,1.0,650000.0
NW,4215 7TH STREET NW,20011.0,4,2,1.0,712000.0
NW,519 DECATUR STREET NW,20011.0,3,2,1.0,702500.0
NW,4631 5TH STREET NW,20011.0,4,1,1.0,463900.0
NW,412 CRITTENDEN STREET NW,20011.0,3,2,1.0,715750.0
NW,402 EMERSON STREET NW,20011.0,3,1,1.0,729900.0
NW,409 EMERSON STREET NW,20011.0,3,3,2.0,759999.0
NW,5721 4TH STREET NW,20011.0,4,3,1.0,749900.0
NW,5730 3RD PLACE NW,20011.0,3,1,1.0,510000.0
NW,4412 3RD STREET NW,20011.0,4,3,1.0,739000.0
NW,319 VARNUM STREET NW,20011.0,3,1,1.0,745000.0
NW,5103 5TH STREET NW,20011.0,3,1,1.0,462500.0
NW,4616 4TH STREET NW,20011.0,3,1,1.0,460000.0
NW,6200 3RD STREET NW,20011.0,4,2,1.0,550000.0
NW,236 GALLATIN STREET NW,20011.0,3,1,1.0,399000.0
NW,402 RITTENHOUSE STREET NW,20011.0,6,4,1.0,795000.0
NW,408 RITTENHOUSE STREET NW,20011.0,4,3,1.0,610000.0
NW,409 QUACKENBOS STREET NW,20011.0,4,2,1.0,560000.0
NW,6115 5TH STREET NW,20011.0,3,1,1.0,825000.0
NW,4010 ILLINOIS AVENUE NW,20011.0,3,2,1.0,800000.0
NW,4004 ILLINOIS AVENUE NW,20011.0,2,2,1.0,715000.0
NW,5006 2ND STREET NW,20011.0,8,4,4.0,665999.0
NW,4423 NEW HAMPSHIRE AVENUE NW,20011.0,5,3,2.0,843400.0
NW,4415 NEW HAMPSHIRE AVENUE NW,20011.0,3,1,1.0,550000.0
NW,4816 5TH STREET NW,20011.0,4,3,1.0,712000.0
NW,4812 5TH STREET NW,20011.0,4,1,1.0,526000.0
NW,515 ALLISON STREET NW,20011.0,4,3,1.0,792500.0
NW,423 EMERSON STREET NW,20011.0,3,1,1.0,617000.0
NW,207 UNDERWOOD STREET NW,20012.0,3,1,1.0,350000.0
NW,6650 BLAIR ROAD NW,20012.0,3,2,1.0,549000.0
NW,331 MADISON STREET NW,20011.0,4,3,1.0,825000.0
NW,315 MADISON STREET NW,20011.0,5,3,1.0,305000.0
NW,516 VARNUM STREET NW,20011.0,3,1,1.0,950000.0
NW,4129 NEW HAMPSHIRE AVENUE NW,20011.0,3,1,1.0,420000.0
NW,5102 KANSAS AVENUE NW,20011.0,3,1,1.0,830119.0
NW,419 GALLATIN STREET NW,20011.0,3,1,1.0,553000.0
NW,236 PEABODY STREET NW,20011.0,2,1,1.0,425000.0
NW,5813 4TH STREET NW,20011.0,4,3,1.0,760000.0
NW,5200 KANSAS AVENUE NW,20011.0,4,2,1.0,600000.0
NW,23 MADISON STREET NW,20011.0,6,5,1.0,860000.0
NE,32 TODD PLACE NE,20002.0,4,2,2.0,625000.0
NW,5710 3RD PLACE NW,20011.0,4,2,1.0,560000.0
NW,317 LONGFELLOW STREET NW,20011.0,3,1,1.0,516000.0
NW,314 MADISON STREET NW,20011.0,4,3,2.0,703500.0
NW,4920 3RD STREET NW,20011.0,4,2,1.0,467500.0
NW,328 EMERSON STREET NW,20011.0,3,2,1.0,570000.0
NW,338 MADISON STREET NW,20011.0,3,2,1.0,568000.0
NW,315 UPSHUR STREET NW,20011.0,3,1,1.0,505000.0
NW,4222 3RD STREET NW,20011.0,4,2,1.0,535000.0
NW,4216 3RD STREET NW,20011.0,4,1,1.0,610000.0
NW,5527 KANSAS AVENUE NW,20011.0,4,3,1.0,676000.0
NW,5514 2ND STREET NW,20011.0,4,3,1.0,636000.0
NW,311 WEBSTER STREET NW,20011.0,3,1,1.0,535000.0
NW,5235 NEW HAMPSHIRE AVENUE NW,20011.0,3,2,1.0,525000.0
NW,47 HAMILTON STREET NW,20011.0,2,2,1.0,467500.0
NW,4417 3RD STREET NW,20011.0,3,3,2.0,630000.0
NW,245 INGRAHAM STREET NW,20011.0,3,2,1.0,372000.0
NW,300 INGRAHAM STREET NW,20011.0,3,3,1.0,675000.0
NE,156 T STREET NE,20002.0,4,3,1.0,855000.0
NW,6001 3RD STREET NW,20011.0,3,3,1.0,759500.0
NW,6510 NORTH CAPITOL STREET NW,20012.0,3,2,1.0,458350.0
NW,11 UNDERWOOD STREET NW,20012.0,3,1,1.0,415000.0
NW,53 UNDERWOOD STREET NW,20012.0,2,1,1.0,389500.0
NW,5110 3RD STREET NW,20011.0,3,2,1.0,549999.0
NW,63 GALLATIN STREET NW,20011.0,3,2,1.0,562550.0
NW,24 HAMILTON STREET NW,20011.0,3,2,1.0,470000.0
NW,15 GALLATIN STREET NW,20011.0,4,3,1.0,652500.0
NW,5519 4TH STREET NW,20011.0,3,3,1.0,695000.0
NW,5525 4TH STREET NW,20011.0,3,1,1.0,420000.0
NW,5514 KANSAS AVENUE NW,20011.0,3,2,1.0,500000.0
NW,5119 NEW HAMPSHIRE AVENUE NW,20011.0,3,2,1.0,732500.0
NW,5125 NEW HAMPSHIRE AVENUE NW,20011.0,3,2,1.0,455000.0
NW,4816 3RD STREET NW,20011.0,4,4,4.0,640000.0
NW,329 DELAFIELD PLACE NW,20011.0,8,4,4.0,760000.0
NW,4126 3RD STREET NW,20011.0,4,2,1.0,500000.0
NW,233 LONGFELLOW STREET NW,20011.0,3,2,1.0,400000.0
NW,28 WALNUT STREET NW,20012.0,5,3,1.0,736000.0
NW,41 GALLATIN STREET NW,20011.0,4,3,1.0,675000.0
NW,4311 2ND STREET NW,20011.0,4,3,1.0,785000.0
NW,4321 2ND STREET NW,20011.0,3,1,1.0,550000.0
NW,5 ROCK CREEK CHURCH ROAD NW,20011.0,3,2,1.0,780000.0
NW,207 PEABODY STREET NW,20011.0,3,1,1.0,386000.0
NW,16 WALNUT STREET NW,20012.0,3,3,1.0,745000.0
NW,106 WALNUT STREET NW,20012.0,3,2,1.0,750000.0
NW,5015 4TH STREET NW,20011.0,3,3,1.0,759000.0
NE,1924 1ST STREET NE,20002.0,3,1,1.0,590000.0
NW,5124 NORTH CAPITOL STREET NW,20011.0,3,2,1.0,440000.0
NW,248 QUACKENBOS STREET NW,20011.0,5,3,1.0,834068.0
NW,6010 2ND STREET NW,20011.0,3,1,1.0,622200.0
NW,220 RITTENHOUSE STREET NW,20011.0,4,2,1.0,745000.0
NW,205 TAYLOR STREET NW,20011.0,3,2,1.0,725000.0
NW,5119 2ND STREET NW,20011.0,6,4,4.0,795000.0
NW,320 QUACKENBOS STREET NW,20011.0,2,1,1.0,375000.0
NW,316 QUACKENBOS STREET NW,20011.0,2,2,1.0,471000.0
NW,317 PEABODY STREET NW,20011.0,4,3,1.0,799000.0
NW,308 UPSHUR STREET NW,20011.0,4,3,1.0,860000.0
NW,218 UPSHUR STREET NW,20011.0,6,4,2.0,906000.0
NW,252 MADISON STREET NW,20011.0,4,2,1.0,564000.0
NW,234 MADISON STREET NW,20011.0,4,2,1.0,442600.0
NW,6110 BLAIR ROAD NW,20011.0,2,1,1.0,449000.0
NE,31 BRYANT STREET NE,20002.0,4,4,1.0,875000.0
NW,121 ROCK CREEK CHURCH ROAD NW,20011.0,3,2,1.0,795000.0
NW,241 INGRAHAM STREET NW,20011.0,3,2,1.0,465000.0
NW,6602 1ST STREET NW,20012.0,7,4,1.0,562000.0
NW,6608 2ND STREET NW,20012.0,2,1,1.0,635786.0
NE,158 TODD PLACE NE,20002.0,3,1,1.0,450000.0
NE,1937 SUMMIT PLACE NE,20002.0,3,2,1.0,635000.0
NW,5433 KANSAS AVENUE NW,20011.0,3,1,1.0,615000.0
NW,6625 3RD STREET NW,20012.0,4,2,1.0,465000.0
NW,6626 BLAIR ROAD NW,20012.0,2,2,1.0,406000.0
NW,6914 WILLOW STREET NW,20012.0,2,2,1.0,561000.0
NW,5028 3RD STREET NW,20011.0,3,2,1.0,399999.0
NW,4917 1ST STREET NW,20011.0,6,4,4.0,805000.0
NW,223 RITTENHOUSE STREET NW,20011.0,3,2,1.0,660000.0
NW,5907 4TH STREET NW,20011.0,3,2,1.0,570000.0
NW,5322 KANSAS AVENUE NW,20011.0,3,1,1.0,445000.0
NW,5310 KANSAS AVENUE NW,20011.0,3,2,1.0,477750.0
NW,4217 3RD STREET NW,20011.0,3,2,1.0,520000.0
NW,4211 3RD STREET NW,20011.0,3,2,1.0,534850.0
NW,208 VARNUM STREET NW,20011.0,3,2,1.0,709900.0
NW,4307 3RD STREET NW,20011.0,3,3,1.0,749900.0
NW,5025 1ST STREET NW,20011.0,4,4,4.0,675000.0
NW,4624 NEW HAMPSHIRE AVENUE NW,20011.0,4,3,1.0,763550.0
NW,4008 MARLBORO PLACE NW,20011.0,3,1,1.0,575000.0
NW,312 TAYLOR STREET NW,20011.0,4,3,1.0,805000.0
NW,310 TAYLOR STREET NW,20011.0,3,1,1.0,529393.0
NW,5626 KANSAS AVENUE NW,20011.0,4,2,1.0,539000.0
NW,6623 HARLAN PLACE NW,20012.0,4,4,1.0,904500.0
NE,2033 NORTH CAPITOL STREET NE,20002.0,4,2,1.0,740000.0
NE,15 V STREET NE,20002.0,3,1,1.0,550000.0
NE,35 V STREET NE,20002.0,4,2,2.0,805001.0
NE,1927 NORTH CAPITOL STREET NE,20002.0,5,3,1.0,705000.0
NW,4627 4TH STREET NW,20011.0,3,1,1.0,749900.0
NW,4517 NEW HAMPSHIRE AVENUE NW,20011.0,3,1,1.0,477999.0
NW,228 EMERSON STREET NW,20011.0,3,1,1.0,550000.0
NW,212 EMERSON STREET NW,20011.0,4,2,1.0,579000.0
NW,210 EMERSON STREET NW,20011.0,3,1,1.0,700000.0
NW,231 JEFFERSON STREET NW,20011.0,3,2,1.0,635000.0
NW,5412 2ND STREET NW,20011.0,3,2,1.0,550000.0
NW,55 VAN BUREN STREET NW,20012.0,5,4,1.0,795000.0
NW,6635 HARLAN PLACE NW,20012.0,4,2,1.0,655000.0
NE,1940 SUMMIT PLACE NE,20002.0,3,1,1.0,380000.0
NW,4824 NEW HAMPSHIRE AVENUE NW,20011.0,4,4,4.0,675000.0
NW,4840 NEW HAMPSHIRE AVENUE NW,20011.0,4,4,4.0,514000.0
NW,6419 2ND PLACE NW,20012.0,5,3,1.0,517500.0
NW,4319 3RD STREET NW,20011.0,4,3,1.0,765000.0
NW,4327 3RD STREET NW,20011.0,3,1,1.0,437500.0
NW,4329 3RD STREET NW,20011.0,3,1,1.0,500000.0
NW,5311 2ND STREET NW,20011.0,3,3,1.0,420000.0
NW,5317 2ND STREET NW,20011.0,3,2,1.0,335000.0
NW,130 JEFFERSON STREET NW,20011.0,3,3,1.0,475000.0
NE,216 BEACON PLACE NE,20011.0,5,3,1.0,905000.0
NE,209 CONCORD PLACE NE,20011.0,3,3,1.0,565000.0
NE,205 CONCORD PLACE NE,20011.0,3,3,1.0,585000.0
NE,6001 MCLEAN PLACE NE,20011.0,3,3,1.0,655000.0
NE,2701 6TH STREET NE,20017.0,4,2,1.0,685000.0
NW,5615 1ST PLACE NW,20011.0,4,4,4.0,550000.0
NW,33 LONGFELLOW STREET NW,20011.0,4,3,1.0,820000.0
NE,656 KENNETH STREET NE,20017.0,3,2,1.0,848867.0
NE,698 KENNETH STREET NE,20017.0,3,2,1.0,838900.0
NE,107 URELL PLACE NE,20011.0,4,3,1.0,376950.0
NE,38 KENNEDY STREET NE,20011.0,3,3,1.0,640000.0
NE,40 LONGFELLOW STREET NE,20011.0,5,3,1.0,685000.0
NE,36 LONGFELLOW STREET NE,20011.0,5,4,1.0,730000.0
NE,6002 MCLEAN PLACE NE,20011.0,3,3,1.0,565000.0
NE,331 W STREET NE,20002.0,3,2,1.0,300000.0
NE,2735 4TH STREET NE,20002.0,3,2,1.0,641000.0
NE,688 KENNETH STREET NE,20017.0,3,2,1.0,873572.0
NE,692 KENNETH STREET NE,20017.0,3,2,1.0,759900.0
NE,694 KENNETH STREET NE,20017.0,3,2,1.0,384000.0
NE,696 KENNETH STREET NE,20017.0,3,2,1.0,823900.0
NE,601 LANCASTER STREET NE,20017.0,3,2,1.0,834900.0
NE,613 LANCASTER STREET NE,20017.0,3,2,1.0,925000.0
NE,3328 7TH STREET NE,20017.0,3,2,1.0,772000.0
NE,3312 7TH STREET NE,20017.0,3,2,1.0,879900.0
NE,3306 7TH STREET NE,20017.0,3,2,1.0,834900.0
NE,3304 7TH STREET NE,20017.0,3,2,1.0,879900.0
NW,5619 1ST STREET NW,20011.0,4,4,4.0,550000.0
NW,5604 NORTH CAPITOL STREET NW,20011.0,4,3,1.0,640000.0
NE,53 Q STREET NE,20002.0,4,3,2.0,818553.0
NE,15 Q STREET NE,20002.0,4,2,1.0,799000.0
NE,220 ASCOT PLACE NE,20002.0,2,1,1.0,550000.0
NE,207 BRYANT STREET NE,20002.0,4,3,1.0,740000.0
NE,647 GIRARD STREET NE,20017.0,3,1,1.0,609000.0
NE,29 U STREET NE,20002.0,4,3,2.0,875000.0
NE,150 U STREET NE,20002.0,3,2,1.0,631000.0
NE,142 U STREET NE,20002.0,4,3,1.0,799900.0
NE,2827 4TH STREET NE,20002.0,4,2,1.0,525000.0
NE,311 DOUGLAS STREET NE,20002.0,2,2,1.0,615000.0
NE,315 DOUGLAS STREET NE,20002.0,3,3,1.0,651000.0
NE,175 UHLAND TERRACE NE,20002.0,3,3,1.0,738500.0
NE,119 URELL PLACE NE,20011.0,3,1,1.0,415100.0
NE,111 R STREET NE,20002.0,4,2,2.0,760000.0
NE,2426 2ND STREET NE,20002.0,3,2,1.0,399999.0
NE,2438 2ND STREET NE,20002.0,3,2,1.0,545000.0
NW,4903 NEW HAMPSHIRE AVENUE NW,20011.0,3,1,1.0,439000.0
NE,30 MADISON STREET NE,20011.0,4,2,1.0,243370.0
NE,2606 4TH STREET NE,20002.0,3,1,1.0,404000.0
NE,14 T STREET NE,20002.0,3,2,2.0,850000.0
NW,5508 NORTH CAPITOL STREET NW,20011.0,6,4,1.0,980000.0
NW,5505 1ST STREET NW,20011.0,3,2,1.0,1000000.0
NE,2325 3RD STREET NE,20002.0,2,1,1.0,362000.0
NE,2339 3RD STREET NE,20002.0,2,1,1.0,520000.0
NW,127 INGRAHAM STREET NW,20011.0,3,2,1.0,445000.0
NE,2405 3RD STREET NE,20002.0,2,2,1.0,575000.0
NE,2410 4TH STREET NE,20002.0,3,3,1.0,536900.0
NE,148 UHLAND TERRACE NE,20002.0,3,2,1.0,607000.0
NE,140 UHLAND TERRACE NE,20002.0,4,2,1.0,490000.0
NE,320 BRYANT STREET NE,20002.0,2,1,1.0,568000.0
NE,318 BRYANT STREET NE,20002.0,2,2,1.0,622000.0
NE,308 BRYANT STREET NE,20002.0,2,2,1.0,550000.0
NE,302 BRYANT STREET NE,20002.0,2,1,1.0,110445.0
NW,18 GALLATIN STREET NW,20011.0,3,2,1.0,649500.0
NE,2711 NORTH CAPITOL STREET NE,20002.0,3,3,1.0,769900.0
NE,24 FRANKLIN STREET NE,20002.0,3,1,1.0,452000.0
NE,53 VICTOR STREET NE,20011.0,2,2,2.0,390000.0
NE,57 VICTOR STREET NE,20011.0,3,3,1.0,317105.0
NE,5920 1ST STREET NE,20011.0,3,2,1.0,245000.0
NE,2617 3RD STREET NE,20002.0,3,1,1.0,475000.0
NE,2623 3RD STREET NE,20002.0,4,2,1.0,551250.0
NE,236 CHANNING STREET NE,20002.0,3,2,1.0,605236.0
NE,224 CHANNING STREET NE,20002.0,3,2,1.0,510000.0
NW,5028 NORTH CAPITOL STREET NW,20011.0,3,1,1.0,515000.0
NW,5615 2ND STREET NW,20011.0,4,2,1.0,472500.0
NW,130 LONGFELLOW STREET NW,20011.0,4,2,1.0,555000.0
NW,5412 1ST STREET NW,20011.0,3,3,1.0,570000.0
NE,230 PEABODY STREET NE,20011.0,3,2,1.0,451000.0
NE,2417 NORTH CAPITOL STREET NE,20002.0,3,3,1.0,480000.0
NE,2425 NORTH CAPITOL STREET NE,20002.0,4,3,1.0,802000.0
NW,119 LONGFELLOW STREET NW,20011.0,4,2,1.0,582500.0
NE,32 Q STREET NE,20002.0,4,3,1.0,981352.0
NE,18 Q STREET NE,20002.0,3,1,1.0,825000.0
NE,44 QUINCY PLACE NE,20002.0,3,1,1.0,665000.0
NE,42 QUINCY PLACE NE,20002.0,4,3,1.0,915000.0
NE,38 QUINCY PLACE NE,20002.0,4,3,2.0,985000.0
NE,223 ADAMS STREET NE,20002.0,4,4,4.0,750000.0
NW,130 INGRAHAM STREET NW,20011.0,3,2,1.0,620000.0
NW,128 INGRAHAM STREET NW,20011.0,3,2,1.0,648000.0
NW,124 INGRAHAM STREET NW,20011.0,3,2,1.0,495000.0
NW,122 INGRAHAM STREET NW,20011.0,3,2,1.0,601000.0
NW,5228 1ST STREET NW,20011.0,3,2,1.0,535000.0
NW,5224 1ST STREET NW,20011.0,3,2,1.0,617500.0
NE,2016 SUMMIT PLACE NE,20002.0,3,1,1.0,505000.0
NE,149 RHODE ISLAND AVENUE NE,20002.0,3,1,1.0,525000.0
NE,116 V STREET NE,20002.0,3,2,1.0,700000.0
NE,635 GIRARD STREET NE,20017.0,3,2,1.0,450000.0
NE,127 HAWAII AVENUE NE,20011.0,2,2,1.0,341000.0
NE,138 WEBSTER STREET NE,20011.0,3,2,1.0,326400.0
NE,156 R STREET NE,20002.0,3,1,1.0,658000.0
NW,63 INGRAHAM STREET NW,20011.0,5,2,1.0,850000.0
NW,5408 1ST STREET NW,20011.0,3,2,1.0,456000.0
NW,5605 2ND STREET NW,20011.0,3,1,1.0,117164.0
NW,5623 KANSAS AVENUE NW,20011.0,3,2,1.0,465000.0
NW,5411 2ND STREET NW,20011.0,3,3,1.0,639000.0
NW,5419 1ST STREET NW,20011.0,4,4,4.0,975000.0
NW,5416 NORTH CAPITOL STREET NW,20011.0,3,1,1.0,600000.0
NE,104 PEABODY STREET NE,20011.0,5,3,1.0,900000.0
NW,5210 1ST STREET NW,20011.0,3,2,1.0,485000.0
NW,5204 NEW HAMPSHIRE AVENUE NW,20011.0,3,2,1.0,510000.0
NW,113 HAMILTON STREET NW,20011.0,4,3,2.0,744000.0
NE,27 SEATON PLACE NE,20002.0,4,3,2.0,890000.0
NE,1743 NORTH CAPITOL STREET NE,20002.0,5,4,3.0,850000.0
NE,26 FLORIDA AVENUE NE,20002.0,3,1,1.0,680000.0
NE,24 FLORIDA AVENUE NE,20002.0,4,1,1.0,805000.0
NE,41 Q STREET NE,20002.0,3,2,1.0,589000.0
NE,127 RHODE ISLAND AVENUE NE,20002.0,3,3,1.0,750000.0
NE,56 QUINCY PLACE NE,20002.0,3,1,1.0,515000.0
NE,53 R STREET NE,20002.0,3,1,1.0,519590.0
NE,641 GIRARD STREET NE,20017.0,4,1,1.0,515000.0
NW,5211 NEW HAMPSHIRE AVENUE NW,20011.0,3,2,1.0,665000.0
NE,108 U STREET NE,20002.0,3,2,1.0,600000.0
NE,164 U STREET NE,20002.0,4,2,1.0,626000.0
NE,25 MICHIGAN AVENUE NE,20002.0,4,3,1.0,705000.0
NE,51 GIRARD STREET NE,20002.0,3,2,1.0,730000.0
NE,640 FRANKLIN STREET NE,20017.0,4,1,1.0,270000.0
NE,51 T STREET NE,20002.0,3,2,2.0,550000.0
NE,59 T STREET NE,20002.0,3,1,1.0,513000.0
NE,213 DOUGLAS STREET NE,20002.0,3,2,1.0,541000.0
NE,227 DOUGLAS STREET NE,20002.0,4,1,1.0,325000.0
NE,613 KENNEDY STREET NE,20011.0,3,1,1.0,474000.0
NE,6208 SLIGO MILL ROAD NE,20011.0,3,2,1.0,586900.0
NE,5732 5TH STREET NE,20011.0,2,1,1.0,275000.0
NE,2115 4TH STREET NE,20002.0,3,1,1.0,400000.0
NE,720 IRVING STREET NE,20017.0,4,4,4.0,735000.0
NE,716 IRVING STREET NE,20017.0,4,4,4.0,735000.0
NE,213 HAWAII AVENUE NE,20011.0,2,2,2.0,355000.0
NE,215 HAWAII AVENUE NE,20011.0,2,2,2.0,355000.0
NE,227 HAWAII AVENUE NE,20011.0,2,2,2.0,151115.0
NE,243 HAWAII AVENUE NE,20011.0,4,2,1.0,449000.0
NE,5704 5TH STREET NE,20011.0,2,1,1.0,315000.0
NE,1924 4TH STREET NE,20002.0,3,1,1.0,552500.0
NE,5334 CHILLUM PLACE NE,20011.0,3,1,1.0,285000.0
NE,5308 CHILLUM PLACE NE,20011.0,3,1,1.0,480000.0
NE,236 NICHOLSON STREET NE,20011.0,2,2,1.0,410000.0
NE,232 NICHOLSON STREET NE,20011.0,3,2,1.0,519000.0
NE,216 SEATON PLACE NE,20002.0,4,3,2.0,746500.0
NE,2877 CHANCELLOR'S WAY NE,20017.0,3,3,1.0,839900.0
NE,2881 CHANCELLOR'S WAY NE,20017.0,3,3,1.0,770000.0
NE,586 NICHOLSON STREET NE,20011.0,3,1,1.0,439000.0
NE,225 CHANNING STREET NE,20002.0,4,3,1.0,745000.0
NE,2422 3RD STREET NE,20002.0,4,3,1.0,699000.0
